label,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
l,0.2766968395275998,-0.10518818612576557,0.0939287547300387,0.028331216756796847,-0.014707903705024701,-0.00011097782657828227,0.025743755294431042,0.005664164793278855,-0.0973639807311122,-0.049666930736173294,0.07618679994717742,-0.014748540351157382,0.02809931611425423,-0.016368448584880076,0.04035137685610592,-0.017235926828556326,0.01782929097409705,0.06110726134270708,0.03302711071121314,0.027877168621112013,0.005135384277449507,-0.0010776998580392077,0.013863056874475338,-0.031114343727716973,0.006112367909931037,0.0655578449503548,0.09688887611300517,0.02340315923881,0.023699746429472864,0.08220019796115456
n,0.3063508671881865,-0.10364243185089336,0.11330434511811611,-0.00435046340662924,0.1119970031299687,0.01831759974900719,0.010030918719681588,-0.01609641454800763,-0.09900975478863602,-0.051976892332724935,0.0424308706047286,-0.015902763151175395,-0.007601094204689104,-0.06973636678095098,0.00891640634604525,-0.02037699584133638,-0.011811027625474986,0.029899574875339615,-0.05909209111684239,-0.02612228395896195,0.011085600001320566,-0.03236507089130514,-0.004122277142188504,0.017603670707581214,-0.03543908940583534,0.0047788677181673945,-0.04999752948835848,-0.003923144476585645,-0.03790845351993178,0.010370721957574025
p,0.2773634746006022,-0.11743061356050521,0.05755304205492682,0.011192077826742168,-0.06976865426037486,0.00015466275911834028,-0.028575487729733926,0.012406967489372818,-0.11981527336193613,-0.05634165386069176,-0.02580758709843048,0.10164956832834657,0.10458932898064914,0.00031038826800119435,0.01694362369849029,0.008040582202157948,0.008732193875594098,-0.030737866313111206,0.05220591622794482,-0.0006405901456132453,0.03266444252621776,0.04441341597381519,-0.027927215278186812,-0.008581713897866055,0.06781885292016644,0.005387423141170936,0.018218803582867663,-0.013286533793809193,0.039243952247731625,-0.011522524588229645
s,0.3205915786448253,-0.0890228170945419,0.03902417843797929,0.006092785128282448,0.05973771656962826,0.003055843102574485,0.004664384710680678,0.039216254240692104,-0.007471555289125432,0.01423097284400865,0.05842631205511098,-0.007315060116582359,0.00828593135699766,-0.027789425064266814,-0.04288360269165911,0.02524612555484224,0.011156876443330814,-0.0022903652160170263,-0.030091813896018362,-0.022259261352197184,-0.016555093090428203,0.015019712777345201,-0.027974990992968494,0.03154651271466097,-0.011031249829083939,-0.03356110968990702,0.019668855468715822,-0.00909357791514958,-0.011968529264420295,-0.01582984097844298
sh,0.29903260412970684,-0.11630835086493656,0.0807047490416545,-0.0006474294032652412,-0.06711416272765577,-0.011665564061264445,0.0017773768973151315,0.02067052633199826,0.04165327865201678,0.012162858071577434,0.06156084147497252,0.029289965233987775,-0.019513858596211176,-0.016102904091241505,-0.006420151861812727,0.01973166456912593,-0.00613685875670693,0.028095144056570057,0.049258812251888134,0.07185754557400667,0.01374706629427113,-0.07533404354833133,0.0014577443293513981,-0.06431465023312756,-0.03913960596146907,0.049218604236498244,0.07266444018427488,0.028357726594004515,0.12468363751421532,-0.04732524995709295
uh,0.20631110667058128,0.1441658398721201,-0.14134656236630155,-0.07995430071056256,0.07375236596147197,-0.08116632699109189,-0.038241686832033134,0.012407014685390747,0.04305798434210044,-0.1410940031561597,0.050765952200126,-0.019011950647336878,-0.01021745893552766,0.13265588807627718,-0.039329050041004475,-0.11067343837309965,0.007187482799308064,0.06855474327526867,0.1105183696679633,-0.12373573977831154,0.004553739623705546,-0.07547263607746153,0.034766378557278294,0.006678356449015161,0.06396299929419662,0.01965093994197203,-0.002813254656242338,-0.010368950683613013,-0.00976162571185249,0.022844484550532784
oy,0.212885667462993,0.13126208712686055,-0.1336677315988186,0.12537132258469794,0.043450299605830474,-0.033381621602420655,-0.08065680778786637,0.020189695237980067,-0.011612690875799823,-0.21990550423516778,-0.019281482008019594,-0.08611445606134582,-0.1749425667041507,-0.01401562269323568,0.11700512078426928,-0.08781987500832338,0.017837763798196255,0.01222304250753166,0.023314818827640423,0.21610717617169217,-0.04505835697316902,0.04929011496228746,0.014338519132684862,0.04978707558067694,0.09296529343561867,-0.0325570522468586,-0.09256687528455754,0.053967173759579955,0.049342674840399454,0.03693174199472344
v,0.3133118321630416,-0.14629596495281894,0.15875187995468634,0.0026865063825518907,0.010744711666851058,-0.001491358055385314,0.015381711393341324,-0.016936894103949485,-0.12254468252069457,-0.06463198787128374,-0.021129730586142564,-0.00042897764515575356,0.04344756368449664,-0.042609281303006105,-0.023507153762090283,-0.06339875437386452,0.006278095054355901,-0.01738857765104263,-0.01206567222050042,-0.0294135321098482,-0.014337071751293269,-0.02441703186984334,0.014719018727870898,0.01594137047637832,0.041966212230544184,-0.06350391119043729,-0.06162328306996009,-0.03543111282482278,-0.0003821756655133793,-0.06461251117958805
ow,0.2550444165898168,-0.007637133619884132,-0.17927283919220002,-0.011770551559791762,0.027371125739141914,-0.0060420185434664425,-0.01612962407883688,-0.013234778642908444,-0.0509669774165286,-0.018175075218675403,-0.09127501754020186,0.017770534123004222,-0.062442787791199154,-0.019537795158858114,-0.03251982040914162,0.077563166730175,0.0412759457343158,-0.013027272110892,-0.07302035557488995,0.005451710248106813,0.05820395409915216,0.019255792878744883,-0.027555591382163555,-0.028602147806955584,-0.036704777708998604,0.05387759956193066,0.03546524519736298,-0.042964749772829,-0.03658303779377072,0.05943114862835685
ey,0.21617188151337408,0.05303129885579249,-0.1706856763169455,-0.033861556226317924,0.05162009797130272,-0.028045645099913072,-0.07232838625099575,0.033786216185165106,0.019677953440579432,-0.03750712762211579,0.0003026830167483097,-0.04074828599301081,0.0008546621838338152,-0.004548786018806592,0.04006567587692418,-0.024207462596125554,0.020659035354124916,-0.027230304207765826,0.01748200832776734,-0.08313666536810356,0.0291503450963064,-0.019224682099318924,0.0005296295545352974,0.0030941092502257505,-0.019486068358352676,0.021270940355334826,0.03492322807496156,-0.0011911597746483943,-0.006488711596316585,-0.001311436517982829
ern,0.409570483571583,1.0215214829019643,0.50279805810388,-0.6164971311927264,-0.01584306806582033,0.08889355259029713,0.04497761890159883,0.03792111446099135,0.03605090751974005,-0.04068570057218256,-0.051448975035720844,0.02796214676051929,-0.016880340784787253,-0.06662479058365185,0.03331535650282507,0.05365814267263042,0.04350341462614496,-0.01836800280538439,0.020450963284187006,0.014995770143461769,-0.028639865259641406,0.00462351439830146,-0.0005374228484910683,0.008088312515001044,0.00035869038762168214,-0.0078245421237222,0.007680724232134234,-0.0016285713025101904,-0.0025011507053857044,0.009827839103605782
z,0.32545076115246924,-0.14164353337646504,0.09448754027221257,0.016478411760485666,0.09937172006255021,0.007425934719948048,0.009073793088569388,-0.018413365458011588,-0.05793695612198261,-0.009774230029417793,-0.028567638451441186,-0.045837995233301114,0.015391356852941398,-0.01784571228421435,-0.020637458362176796,0.003959322721927206,0.020299088338149425,-0.035186473876132704,-0.00279973666463421,-0.01929530529594409,0.017183110707919745,0.00628636012617703,0.023301969764644735,-0.027754179962768823,0.03432543122880558,-0.04324946465013406,-0.0034610624720797264,0.02345186774159524,-0.009062290625261607,-0.03111446907986949
uw,0.22375432871792933,-0.007325621037333666,-0.20518256837521817,-0.039587869900107486,0.040820192499995946,-0.10396112064901804,0.1386385914751465,0.1076707314343657,0.002642473650222301,0.0628817478692205,-0.025463766120150912,0.0038151983840458603,-0.016532267832490666,-0.06066366103939033,-0.01279186246516705,-0.011542028941261643,-0.02792176594621208,-0.0019995376969693334,0.14118931213052124,-0.041674724236716455,-0.030150687070907223,-0.0016262008761704155,0.025337153980259926,0.08761983586494138,-0.09814270776427747,-0.1365489841014124,0.027011187656332012,0.08309476981518356,0.01687299978810126,-0.032491532528269335
aen,0.2950384621699347,0.12232481159991578,-0.18810409491606134,-0.022894258465871873,-0.08290837630405229,0.030548997758869927,-0.10879483229571595,-0.024895615553524934,0.11140228746922325,0.14086786236778256,0.26223081398122433,0.01595581924535417,0.18423687301873634,-0.14569235560997063,-0.11687905846812033,-0.08879193992033436,0.021766371486428553,0.05729600836602526,-0.053970693094577804,0.1454188481535966,-0.04219258136859855,-0.025574232278433508,0.09784226617661428,0.05588028928807745,0.02578583102630297,-0.020480641579639147,0.040217596112678645,0.00942923448329261,-0.03756894082125921,0.041003557964644145
